id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
b649a413459,2458656006,VA INVESTMENTS LLC,GLENVIEW,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,5-Oct-06,2007,1,1.0,0,1,1,2,Y,N,31-Oct-06,"$59,881.00 ",$0.00 ,0
90987f303cc,1723155010,MARU RESTAURANT INC.,HIGHLAND PARK,IL,CITIZENS BANK NATL ASSOC,RI,21-Mar-06,2006,5,1.0,0,5,0,1,N,N,30-Jun-06,"$2,000.00 ",$0.00 ,0
b0e7a78bc05,3568404004,BACIAMI CAFE,ELMWOOD PARK,IL,"FIRSTMERIT BANK, N.A.",IL,3-Feb-00,2000,7,1.0,0,0,1,1,0,Y,31-Mar-00,"$23,000.00 ",$0.00 ,1
b78acddfecc,6801554004,"SHAMROCK OVERNIGHT SERVICES,LL",BARRINGTON,IL,CENTRAL TRUST AND SAVINGS BANK,IL,16-Oct-03,2004,4,1.0,2,4,90875,1,0,N,30-Nov-03,"$250,000.00 ",$0.00 ,1
d562ee64f4e,3844583002,BRESLER'S ICE CREAM & YOGURT,NILES,IL,URBAN PARTNERSHIP BANK,IL,9-Feb-90,1990,5,2.0,0,0,11950,0,N,N,31-Jul-90,"$120,000.00 ",$0.00 ,1
900b9c598c7,9190653007,"JUST-A-WAREHOUSE, INC.",HINSDALE,IL,MB FINAN BANK NATL ASSOC,IL,12-Apr-96,1996,1,1.0,0,0,1,0,N,Y,31-Jul-96,"$100,000.00 ",$0.00 ,1
ef7dffba038,2703284004,BELVIDERE PHYSICAL THERAPY,BELVIDERE,IL,ALPINE BANK & TRUST CO.,IL,12-Jan-99,1999,1,2.0,0,0,1,0,0,Y,12-May-99,"$60,000.00 ",$0.00 ,1
88181ec31a7,2492155006,"Design Innovations Group, Inc.",HOFFMAN ESTATES,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,4-Jun-07,2007,4,2.0,10,14,0,1,Y,N,31-Jan-08,"$100,000.00 ",$0.00 ,1
7820c3dd9bd,3115506010,"WILL STAFF, INC AND SEKINA S K",CHICAGO,IL,BANCO POPULAR NORTH AMERICA,NY,3-Jan-08,2008,16,1.0,2,16,1,1,Y,N,31-Aug-08,"$166,194.00 ",$0.00 ,0
b56e8f25c38,3306145005,Tops Veterinary Rehabilitation,Grayslake,IL,ASSOCIATED BANK NATL ASSOC,WI,22-Jan-09,2009,0,1.0,0,0,0,1,Y,N,1-May-10,"$80,000.00 ",$0.00 ,1
08323fca975,1014784001,CASSONA 1509 INC.,EVANSTON,IL,FIRST BANK & TRUST,IL,6-Mar-97,1997,2,2.0,0,0,1,0,N,Y,31-Jul-97,"$50,000.00 ",$0.00 ,1
e776e06dafe,1926314003,CONOUR'S SHOE STORE,ROCHELLE,IL,BLACKHAWK BANK,WI,24-Mar-98,1998,5,2.0,0,0,1,0,N,Y,31-Jul-99,"$65,000.00 ",$0.00 ,1
387223fa06f,1902045007,RE-Engineering,GILBERTS,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,30-Jun-06,2006,1,2.0,0,1,0,1,Y,N,31-Jul-06,"$47,805.00 ",$0.00 ,1
08cbdb2aee8,7884743005,"ELA SECURITY, INC.",BRIDGEVIEW,IL,OLD NATIONAL BANK,IN,8-Dec-94,1995,300,1.0,0,0,1,0,Y,N,31-Jan-95,"$450,000.00 ",$0.00 ,1
9227e93120d,1346546009,C AMIR INC,SANDWICH,IL,BMO HARRIS BK NATL ASSOC,IL,14-Mar-06,2006,18,1.0,3,18,1560,1,0,N,30-Apr-06,"$278,000.00 ",$0.00 ,1
7d69d365537,3804194005,"ICE CREAM CITY , INC.",HAZEL CREST,IL,GREAT LAKES BANK NATL ASSOC,IL,22-Jun-00,2000,2,2.0,0,0,1,2,0,Y,31-Aug-00,"$70,000.00 ",$0.00 ,1
b8cda737d29,1220186002,CLOTHES BASKET,WATSEKA,IL,BBCN BANK,CA,1-Mar-06,2006,2,1.0,0,2,1,1,0,N,31-Mar-06,"$20,000.00 ",$0.00 ,0
87e23d14d5a,1927865002,"Grizzle Compliance Consulting,",Momence,IL,"PNC BANK, NATIONAL ASSOCIATION",DE,19-Jul-06,2006,5,1.0,3,2,0,2,T,N,31-Aug-06,"$48,492.00 ",$0.00 ,1
4e7e7be3fb3,7805393010,DUTCH MAID CLEANERS,GLENVIEW,IL,GE CAP. SMALL BUS. FINAN CORP,TX,16-Nov-94,1995,36,1.0,0,0,1,0,N,0,30-Apr-95,"$103,500.00 ",$0.00 ,1
884234242bb,4523673009,"Heritage Holdings, Inc.",LISLE,IL,U.S. BANK NATIONAL ASSOCIATION,IL,17-Jul-91,1991,6,1.0,0,0,1,0,N,N,31-Jul-91,"$895,000.00 ",$0.00 ,1
d2b3d9c1dae,8299764000,VISIONARY WORKSHOPS,POSEN,IL,BBCN BANK,CA,15-Dec-04,2005,1,1.0,1,1,1,1,0,N,31-Dec-04,"$5,000.00 ",$0.00 ,0
f72e30a95dd,7610904004,CONTEMPO,TINLEY PARK,IL,"CENTERPOINT 504, INC.",IL,14-Jul-04,2004,7,1.0,7,0,1,1,0,N,12-Oct-05,"$127,000.00 ",$0.00 ,1
eab4b1c8040,8574703003,"PHILIP DEBOSSU, D.D.S",CHICAGO,IL,BANCO POPULAR NORTH AMERICA,NY,7-Aug-95,1995,2,1.0,0,0,1,0,N,Y,31-Oct-95,"$50,000.00 ",$0.00 ,1
1d777ac40d7,3901874010,FUN FACTORY,CHICAGO,IL,BRIDGEVIEW BANK GROUP,IL,21-Aug-00,2000,5,2.0,0,0,1,1,0,Y,30-Nov-00,"$75,000.00 ",$0.00 ,1
d4223091529,9281054006,HARO,CHICAGO,IL,BBCN BANK,CA,16-Nov-05,2006,4,2.0,3,4,1,1,0,N,30-Nov-05,"$5,000.00 ",$0.00 ,0
cf85ffa6069,8174954005,ITALIAN FOOD RESTAURNAT,CHICAGO,IL,URBAN PARTNERSHIP BANK,IL,24-Nov-04,2005,4,2.0,0,0,1,2,0,Y,28-Feb-05,"$80,000.00 ",$0.00 ,1
8e95990a397,2835286009,TRI STAR PETROLEUM LLC AN ILLI,SCHAUMBURG,IL,ALTAPACIFIC BANK,CA,7-Jun-07,2007,6,2.0,0,6,1,1,0,N,30-Jun-07,"$637,500.00 ",$0.00 ,1
c64437c79c7,1587584008,"PANCAKE CAFE II, INC",NAPERVILLE,IL,FIFTH THIRD BANK,OH,29-Sep-97,1997,35,1.0,0,0,1,0,0,N,30-Nov-99,"$495,000.00 ",$0.00 ,1
88ff138e3aa,6062353002,"JUNGLE O FUN, INC.",SPRINGFIELD,IL,"PNC BANK, NATIONAL ASSOCIATION",IL,18-Nov-93,1994,20,2.0,0,0,1,0,N,N,31-Jan-95,"$340,000.00 ",$0.00 ,1
2b791f07005,1556495009,"SHIVSHAKTI LIQUOR, INCORPORATE",NORTH AURORA,IL,CITIZENS BANK NATL ASSOC,RI,29-Nov-05,2006,2,2.0,1,3,0,2,Y,N,31-Dec-05,"$116,952.00 ",$0.00 ,1
3e36c82adfb,1788324007,ACUPUNCTURE MEDICAL CENTER LTD,NORTHBROOK,IL,BMO HARRIS BK NATL ASSOC,IL,16-Jan-98,1998,2,2.0,0,0,1,0,N,Y,28-Feb-98,"$37,500.00 ",$0.00 ,1
439465e1d44,1204455004,Arthur Litwinczuk,Glendale Heights,IL,"PNC BANK, NATIONAL ASSOCIATION",IL,23-Feb-05,2005,1,1.0,1,1,1,2,Y,N,31-Mar-05,"$49,684.00 ",$0.00 ,1
b2fe2641a0e,3253816007,MODAI ENTERPRISES,CRETE,IL,BMO HARRIS BK NATL ASSOC,IL,14-May-08,2008,1,2.0,3,1,1,1,Y,N,31-Aug-08,"$50,000.00 ",$0.00 ,1
dc6554e056d,7935644007,GOLDEN HANGER CLEANERS,WILLOWBROOK,IL,BBCN BANK,IL,14-Oct-04,2005,2,1.0,0,2,1,1,0,N,31-Oct-04,"$180,000.00 ",$0.00 ,1
f808a251e5e,1806975004,"DERMATIQUE LASER & SKIN, INC.",ITASCA,IL,CITIZENS BANK NATL ASSOC,RI,8-May-06,2006,3,2.0,1,4,0,1,Y,N,30-Jun-06,"$50,000.00 ",$0.00 ,1
f5b698d3b4a,3422603006,WASH N' DRY LAUNDROMAT,CHICAGO,IL,URBAN PARTNERSHIP BANK,IL,13-Apr-89,1989,3,2.0,0,0,0,0,N,N,31-Oct-89,"$200,000.00 ",$0.00 ,1
fed33de4abb,4626334000,"SOCAL HARDWEAR, INC.",SYCAMORE,IL,"SOMERCOR 504, INC.",IL,19-Jul-02,2002,12,1.0,4,0,1,1,N,N,14-Aug-02,"$290,000.00 ",$0.00 ,1
c05e8d75675,2001585002,MC BUSINESS SOLUTIONS INC.,SAINT CHARLES,IL,CAPITAL ONE NATL ASSOC,VA,5-Sep-06,2006,1,1.0,1,1,0,1,N,N,30-Sep-06,"$25,000.00 ",$0.00 ,1
e955bfcce2e,4367584010,"DND TRAVEL PLAZA, LLC",DIXON,IL,SMALL BUS. GROWTH CORP,IL,13-Mar-01,2001,15,2.0,15,0,1,1,N,N,17-Oct-01,"$521,000.00 ",$0.00 ,1
1e4320a45e3,4016954001,GOLD COAST DOGS,CHICAGO,IL,BANCO POPULAR NORTH AMERICA,NY,20-Oct-00,2001,10,2.0,0,10,34653,1,0,N,31-Dec-00,"$215,000.00 ",$0.00 ,1
5895aea5493,1990685010,Glass Doctor,WEST CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,28-Aug-06,2006,1,2.0,0,1,0,1,Y,N,31-Aug-06,"$87,298.00 ",$0.00 ,1
1fba05254da,8250944005,GRAND SLAM USA,LAKE IN THE HILLS,IL,FIFTH THIRD BANK,OH,8-Dec-04,2005,7,1.0,0,7,1,1,0,N,31-Dec-04,"$350,000.00 ",$0.00 ,0
b6ebd09f86b,4872883000,TROY PLAZA CLEANERS PARTNERSHI,TROY,IL,U.S. BANK NATIONAL ASSOCIATION,IL,5-Jun-92,1992,12,1.0,0,0,1,0,N,N,31-Jul-92,"$185,000.00 ",$0.00 ,1
f5778179a55,2403405008,"R. C. HEALD, INC.",SHOREWOOD,IL,CAPITAL ONE NATL ASSOC,VA,19-Apr-07,2007,2,1.0,0,2,0,1,N,N,31-May-07,"$50,000.00 ",$0.00 ,1
dd521f2fc55,2056285003,ZORAN KALEZIC DBA ZK PRODUCTIO,CHICAGO,IL,CITIZENS BANK NATL ASSOC,RI,5-Oct-06,2007,1,1.0,0,1,0,1,N,N,31-Oct-06,"$93,000.00 ",$0.00 ,0
bd72cd375df,3048585004,JAMIE TINAJERO,CARPENTERSVILLE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,15-Apr-08,2008,1,2.0,0,1,0,1,Y,N,30-Apr-08,"$62,109.00 ",$0.00 ,0
2f7f5015b07,3397785003,"Momentum Millwork, Inc.",SAINT CHARLES,IL,FIRST AMERICAN BANK,IL,28-Apr-09,2009,6,2.0,2,6,0,1,T,N,31-May-09,"$95,000.00 ",$0.00 ,1
8ab855cb3ff,4477995001,"T & D Foods, LLC & Glass-Allen",Downers Grove,IL,RIDGESTONE BANK,WI,24-Dec-10,2011,0,1.0,0,0,0,1,N,N,1-May-11,"$1,127,000.00 ",$0.00 ,1
95c4191298f,1567254006,ALL TUNE & LUBE,GLEN ELLYN,IL,"READYCAP LENDING, LLC",CA,22-Sep-97,1997,4,1.0,0,0,3490,0,0,N,30-Sep-97,"$66,500.00 ",$0.00 ,1
cf8cc8d8582,1809805005,AMP MARBLES & GRANITES INC.,DOWNERS GROVE,IL,CITIZENS BANK NATL ASSOC,RI,9-May-06,2006,4,2.0,2,6,0,1,Y,N,31-May-06,"$49,500.00 ",$0.00 ,0
990b5fe41af,2679602000,HARRY MARTIN CONSTRUCTION CO,RANTDUL,IL,,,30-Jul-79,1979,20,1.0,0,0,0,0,N,N,22-Aug-79,"$151,600.00 ",$0.00 ,0
2df5d50b26e,8146334010,DB METAL FINISHING LLC,ROCKFORD,IL,ROCKFORD LOCAL DEVEL CORP,IL,19-Nov-04,2005,49,1.0,9,0,1,1,0,N,16-Feb-05,"$1,300,000.00 ",$0.00 ,1
f474bf51530,5704053004,COLWELL HOME CENTER,VIRGINIA,IL,"PETEFISH, SKILES & CO.",IL,28-May-93,1993,3,1.0,0,0,1,0,N,N,31-Jul-93,"$110,000.00 ",$0.00 ,1
9e28fccbee9,1680235009,"PREMERE REPRODUCTIONS, INC. DB",ELK GROVE VILLAGE,IL,CITIZENS BANK NATL ASSOC,RI,24-Feb-06,2006,6,1.0,1,7,0,1,Y,N,30-Nov-08,"$5,000.00 ",$0.00 ,1
4295fe2375f,4293085005,The Fry Group LLC,DOWNERS GROVE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,1-Oct-10,2011,1,2.0,1,1,0,1,Y,N,1-Oct-10,"$54,862.00 ",$0.00 ,1
a704992414f,2992786010,ROYAL FLEET SERVICE,ELLSWORTH,IL,BUSEY BANK,IL,20-Sep-07,2007,2,2.0,2,0,1,1,0,N,31-Oct-07,"$85,000.00 ",$0.00 ,1
0286aa602f2,2565655005,"Smart Start Academy, Inc.",CHICAGO,IL,BBCN BANK,CA,11-Jul-07,2007,2,1.0,10,10,0,1,N,N,30-Sep-08,"$15,000.00 ",$0.00 ,0
b7b266cf7a3,2700016001,ONE STOP REMODELING INC,MELROSE PARK,IL,BANCO POPULAR NORTH AMERICA,NY,6-Mar-07,2007,7,1.0,0,7,1,1,Y,N,31-Aug-07,"$22,441.00 ",$0.00 ,1
bba836c5bd9,4309745008,BRUNS CHIROPRACTIC OFFICE SC,PEORIA,IL,HERITAGE BK OF CENT. ILLINOIS,IL,13-Oct-10,2011,4,1.0,2,4,0,1,N,N,13-Oct-10,"$40,000.00 ",$0.00 ,1
828f18ec2b3,8946843001,CRAFTZONE TUCKPOINTING,CHICAGO,IL,FIRST ILLINOIS DEVELOPMENT,IL,19-Jan-96,1996,15,1.0,0,0,1,0,N,Y,31-Jan-97,"$50,000.00 ",$0.00 ,1
2b94d8a069a,9456443001,"JAMESGANG CONSTRUCTION CO.,INC",PROSPECT HEIGHTS,IL,WELLS FARGO BANK NATL ASSOC,SD,14-Aug-96,1996,2,1.0,0,0,1,0,T,N,31-Jan-97,"$11,320.00 ",$0.00 ,1
f9ad8e00c0e,8832563002,JETSON MIDWEST MAILERS,BRIDGEVIEW,IL,SMALL BUS. GROWTH CORP,IL,28-Nov-95,1996,500,1.0,50,0,1,0,N,N,15-Jul-98,"$444,000.00 ",$0.00 ,1
ff76a2483a8,6191334010,SWEET DREAMS VENDING,SPRING GROVE,IL,CAPITAL ONE NATL ASSOC,VA,21-Mar-03,2003,1,1.0,0,0,1,1,0,Y,30-Jun-03,"$25,000.00 ",$0.00 ,1
ccfc4a5323f,7158704006,CAMEO CLEANERS,GLENVIEW,IL,BBCN BANK,IL,4-Feb-04,2004,2,1.0,0,2,1,1,0,N,29-Feb-04,"$50,000.00 ",$0.00 ,0
e6736b9cf1a,3469595005,Eagle Trading International Co,Chicago,IL,ASSOCIATED BANK NATL ASSOC,WI,17-Jun-09,2009,10,1.0,0,10,0,1,N,N,30-Jun-09,"$51,500.00 ",$0.00 ,1
4a553410045,3437586004,AFFILIATED HOME CENTER OF ILLI,MORTON,IL,BUSEY BANK,IL,25-Sep-08,2008,15,1.0,0,15,1560,1,0,N,31-Oct-08,"$497,983.00 ",$0.00 ,1
337f59279c7,9128383008,PHASE II LANDSCAPING,LAKE BLUFF,IL,LAKE FOREST BK & TR CO,IL,26-Mar-96,1996,22,1.0,0,0,1,0,N,Y,30-Apr-97,"$50,000.00 ",$0.00 ,1
8de5d55657c,7156404006,BOWMAN CHIROPRACTIC PC,SALEM,IL,BANK OF AMERICA NATL ASSOC,NC,3-Feb-04,2004,5,1.0,0,5,1,1,0,N,29-Feb-04,"$80,000.00 ",$0.00 ,1
e740b8bb6c9,8926493006,THE BODY SHOP FINE FITNESS CEN,DANVILLE,IL,CENTRAL ILLINOIS BANK A BRANCH,IL,12-Jan-96,1996,5,2.0,0,0,1,0,N,Y,30-Apr-96,"$55,000.00 ",$0.00 ,1
04d42ca08e7,9394713003,SARAH ANN'S ORIGINAL FIGURINES,BENSENVILLE,IL,BMO HARRIS BK NATL ASSOC,IL,11-Jul-96,1996,6,2.0,0,0,1,0,N,Y,31-Jul-96,"$75,000.00 ",$0.00 ,1
144bfa8850e,4154104002,FULLERTON ENGINEERING CONSLTNT,CHICAGO,IL,"SOMERCOR 504, INC.",IL,26-Dec-00,2001,25,1.0,15,0,1,1,N,N,14-Mar-01,"$271,000.00 ",$0.00 ,1
a9ededed23f,7306744010,AURORA FINANCIAL ALTERNATIVES,AURORA,IL,BMO HARRIS BK NATL ASSOC,IL,29-Mar-04,2004,4,1.0,0,4,1,1,0,N,30-Apr-04,"$100,000.00 ",$0.00 ,1
1b2b2e2b204,4203493004,"COUNTRY GRAIN ELEVATORS, INC.",FILLMORE,IL,FIRST FINAN BANK NATL ASSOC,IL,7-Aug-90,1990,22,1.0,0,0,1,0,N,N,31-Jan-91,"$212,500.00 ",$0.00 ,1
3085e6b6417,2665093008,"STAR TROPICS, INC.",HICKORY HILLS,IL,NORTH COMMUNITY BANK,IL,2-Jul-86,1986,10,2.0,8800,8800,0,0,N,N,7-Oct-86,"$65,000.00 ",$0.00 ,0
99fa549cb0b,2092825007,KASHMIR HANDICRAFT INC.,CHICAGO,IL,CITIZENS BANK NATL ASSOC,RI,27-Oct-06,2007,2,1.0,1,3,0,1,Y,N,30-Nov-06,"$7,696.00 ",$0.00 ,0
072a029c761,2699374003,"AAA JANITORIAL SERVICES, INC.",COLLINSVILLE,IL,U.S. BANK NATIONAL ASSOCIATION,IL,11-Jan-99,1999,17,1.0,0,0,1,0,0,Y,31-Mar-99,"$25,000.00 ",$0.00 ,1
df622e88919,6395904006,TOUCH OF CLASS,PEORIA,IL,BETTER BANKS,IL,11-Jun-03,2003,5,1.0,0,0,1,2,0,Y,31-Jul-03,"$148,000.00 ",$0.00 ,0
ece43196c0b,1765475010,Jan Simek,Wood Dale,IL,"PNC BANK, NATIONAL ASSOCIATION",DE,13-Apr-06,2006,2,1.0,0,2,0,2,Y,N,31-May-06,"$17,546.00 ",$0.00 ,0
c2adcc954db,2003575003,"Amazing Food Manufacturing, LL",Schaumburg,IL,BANK OF AMERICA NATL ASSOC,NC,6-Sep-06,2006,5,2.0,23,23,0,1,N,N,30-Sep-06,"$1,230,000.00 ",$0.00 ,1
1a8efcf92f2,8727764008,FOREVER GREEN FLOWERS,NILES,IL,BBCN BANK,IL,23-Mar-05,2005,1,1.0,0,1,1,1,0,N,30-Apr-05,"$70,000.00 ",$0.00 ,1
fb94e1a8e0f,3720334002,NASH CRANE INC,URBANA,IL,BUSEY BANK,IL,1-May-00,2000,1,2.0,1,0,1,1,0,N,31-May-00,"$195,000.00 ",$0.00 ,1
ef7cddcb274,1960274008,MONARCH MARATHON INC.,HANOVER PARK,IL,FIRST EAGLE BANK,IL,6-Apr-98,1998,14,1.0,0,0,1,0,N,Y,31-Jul-98,"$43,000.00 ",$0.00 ,1
bf159faa982,2961615006,"Voonder Bar! Productions, Llc",CHICAGO,IL,BBCN BANK,CA,19-Feb-08,2008,1,2.0,3,1,0,1,N,N,29-Feb-08,"$15,000.00 ",$0.00 ,0
1bd4182b31a,8537143002,"SWEET NOTHINGS, INC.",EAST MOLINE,IL,U.S. BANK NATIONAL ASSOCIATION,IA,25-Jul-95,1995,5,2.0,0,0,1,0,N,Y,31-Jan-96,"$61,000.00 ",$0.00 ,0
bbd794ed20b,2240206008,AGNES CLEANERS,CHICAGO,IL,BBCN BANK,CA,18-Jul-06,2006,1,1.0,1,1,1,1,0,N,31-Jul-06,"$10,000.00 ",$0.00 ,0
77d8e2c8fe5,5669493000,CARNIVAL ARTS INC.,MUNDELEIN,IL,BMO HARRIS BK NATL ASSOC,IL,27-Apr-93,1993,6,1.0,0,0,1,0,N,N,31-Jul-93,"$150,000.00 ",$0.00 ,1
7a93d66c37c,7458304006,TRUE VALUE,ALGONQUIN,IL,"READYCAP LENDING, LLC",CA,21-May-04,2004,22,1.0,10,12,84025,1,0,N,31-Oct-04,"$652,000.00 ",$0.00 ,1
e32edd5ba41,3112824003,BIG APPLE BAGELS,ROCKFORD,IL,ALPINE BANK & TRUST CO.,IL,10-Aug-99,1999,14,1.0,0,0,10481,1,N,N,31-Oct-99,"$225,000.00 ",$0.00 ,1
066a7049b1e,5489294009,PLAZA CLEANERS,CARY,IL,BBCN BANK,IL,25-Jun-02,2002,2,1.0,0,2,1,1,0,N,31-Jul-02,"$135,000.00 ",$0.00 ,1
0ab8864a244,1468075001,Brian M Pool State Farm Agency,WHEATON,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,22-Sep-05,2005,0,2.0,0,0,0,1,Y,N,30-Nov-05,"$25,000.00 ",$0.00 ,1
d0ae1d3235f,9004133001,"EMERALD TRUCK LINES, INC.",BLOOMINGTON,IL,HEARTLAND BK & TR CO,IL,13-Feb-96,1996,2,1.0,0,0,1,0,N,Y,30-Apr-96,"$89,000.00 ",$0.00 ,0
1a8f048c318,1510834002,FAMILY CHIROPRACTIC HEALTH CLI,DANVILLE,IL,WELLS FARGO BANK NATL ASSOC,SD,26-Aug-97,1997,1,2.0,0,0,1,0,0,N,30-Sep-97,"$252,000.00 ",$0.00 ,0
2eeff340291,3424825009,Johannessen Plumbing and Heati,OSWEGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,15-May-09,2009,2,1.0,0,2,0,1,Y,N,30-Jun-09,"$115,903.00 ",$0.00 ,1
71b3c3231c4,6572304005,QUIZNOS #4809,CHICAGO,IL,"READYCAP LENDING, LLC",CA,8-Aug-03,2003,2,2.0,2,0,1,1,0,N,31-Dec-03,"$150,000.00 ",$0.00 ,1
4f23e4d1e64,5198503004,JIMMY'S COCK N' BULL RESTAURNT,WEST CHICAGO,IL,U.S. BANK NATIONAL ASSOCIATION,IL,21-Oct-92,1993,45,1.0,0,0,1,0,N,N,31-Jan-93,"$100,000.00 ",$0.00 ,1
10538f2268a,5754804009,"SANDERFIELD, INC.",SPRINGFIELD,IL,BANK OF SPRINGFIELD,IL,3-Oct-02,2003,1,1.0,0,0,1,1,N,N,31-Oct-02,"$250,000.00 ",$0.00 ,1
01b3b1f5d23,3226246007,"UNDERWOOD CHIROPRACTIC, LLC",O'FALLON,IL,FIRST BANK,MO,16-Apr-08,2008,3,2.0,3,0,1,1,0,N,31-Oct-08,"$65,000.00 ",$0.00 ,1
9152418c8f4,3981325004,"Nail & Spa O, LLC",DEERFIELD,IL,BBCN BANK,CA,23-Mar-10,2010,2,2.0,5,7,0,1,N,N,1-Jun-10,"$130,000.00 ",$0.00 ,1
83453ab423e,9629384002,Z AUTOMATION COMPANY,ARLINGTON HEIGHTS,IL,BMO HARRIS BK NATL ASSOC,IL,10-Jan-06,2006,35,1.0,0,0,1,1,Y,N,31-Mar-06,"$3,801,302.00 ",$0.00 ,1
27b14f25030,4741585007,"Pinewood Dental, P.C.",ORLAND PARK,IL,CITIZENS BANK NATL ASSOC,RI,22-Jun-11,2011,3,1.0,0,0,0,1,Y,N,1-Jul-11,"$50,700.00 ",$0.00 ,1
e33e8c85e4c,6792014003,HOMETOWN AUTO BODY INC,WARRENVILLE,IL,CAPITAL ONE NATL ASSOC,VA,14-Oct-03,2004,3,1.0,0,3,1,1,0,N,31-Dec-03,"$35,000.00 ",$0.00 ,1
abb05f5dff4,6405274001,OAKLAND MEDICAL GROUP,LAKE IN THE HILLS,IL,HOME STATE BANK,MN,13-Jun-03,2003,1,1.0,30,0,1,1,Y,N,31-Jul-03,"$274,000.00 ",$0.00 ,1
12d429e59c8,2585785006,"Torpedo's, Inc.",CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,20-Jul-07,2007,1,2.0,4,4,0,1,Y,N,31-Aug-07,"$99,098.00 ",$0.00 ,1
fc54f1c421f,1582495002,Refeeq Enterprises Inc.,CHICAGO,IL,BANK OF AMERICA NATL ASSOC,NC,15-Dec-05,2006,3,1.0,0,3,0,1,Y,N,31-Dec-05,"$74,500.00 ",$0.00 ,1
1cd2371d82a,2817355006,"Venture Capital Consortium, Ll",CHICAGO,IL,BBCN BANK,CA,16-Nov-07,2008,4,2.0,2,6,0,1,N,N,30-Nov-07,"$25,000.00 ",$0.00 ,0
178167c8a42,1983585006,Kiddy Kulture Child Care and L,HARVEY,IL,CITIZENS BANK NATL ASSOC,RI,23-Aug-06,2006,16,1.0,1,17,0,1,Y,N,31-Mar-07,"$83,816.00 ",$0.00 ,1
9fe2319e864,3134315000,"Pine Merchant, Inc.",LA GRANGE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,23-Jun-08,2008,3,1.0,2,3,0,1,N,N,30-Jun-08,"$50,700.00 ",$0.00 ,1
15a95577c22,1566486006,LISSETTE FLOWER SHOP,CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,31-Mar-06,2006,1,1.0,0,1,1,2,Y,N,30-Apr-06,"$100,439.00 ",$0.00 ,1
74ad81c204a,7940583000,"ERES CONSULTANTS, INC.",CHAMPAIGN,IL,BUSEY BANK,IL,27-Dec-94,1995,43,1.0,0,0,1,0,N,N,30-Apr-95,"$196,000.00 ",$0.00 ,1
9f9db6ae6b3,7990894004,RELENTLESS SKATE WORKS,HEYWORTH,IL,BUSEY BANK,IL,25-Oct-04,2005,1,1.0,0,0,1,2,0,Y,30-Nov-04,"$55,000.00 ",$0.00 ,1
c2bed794065,5406733009,"WLI INDUSTRIES, INC. & J & R P",ADDISON,IL,SMALL BUS. GROWTH CORP,IL,22-Dec-92,1993,175,1.0,25,0,1,0,N,N,12-Jan-94,"$749,000.00 ",$0.00 ,1
71ba737fb1e,6790384005,CONCEPCION AND SONS,BROOKFIELD,IL,"PNC BANK, NATIONAL ASSOCIATION",OH,14-Oct-03,2004,1,1.0,1,1,1,1,Y,N,31-Oct-03,"$63,684.00 ",$0.00 ,1
71d87876bcc,4863323005,UNICORD CORPORATION,CALUMET PARK,IL,URBAN PARTNERSHIP BANK,IL,29-May-92,1992,30,1.0,0,0,1,0,N,N,31-Jan-93,"$486,500.00 ",$0.00 ,1
5fad5f72979,4278653009,"YOUNG KIM'S MOM AND BABY, INC.",PEORIA,IL,HEARTLAND BK & TR CO,IL,16-Oct-90,1991,2,2.0,0,0,1,0,N,N,31-Oct-91,"$21,787.00 ",$0.00 ,1
b49d4890b8d,4325263003,MACHINERY TRANSPORTS OF ILLINO,MORTON,IL,ILLINOIS BUS. FINAN SERVICES,IL,17-Dec-90,1991,32,1.0,3,29,1,0,N,N,16-Oct-91,"$59,000.00 ",$0.00 ,1
0336928275e,3448555005,IBC SERVICES INC,ARLINGTON HEIGHTS,IL,"SUPERIOR FINANCIAL GROUP, LLC",CA,3-Jun-09,2009,5,1.0,0,5,0,1,N,N,30-Jun-09,"$15,000.00 ",$0.00 ,0
4df4f56fec3,2822316006,LA GONDOLA ITALIAN RESTAURANT,CHICAGO,IL,BANCO POPULAR NORTH AMERICA,NY,31-May-07,2007,7,1.0,0,7,1,1,Y,N,31-May-08,"$53,245.00 ",$0.00 ,1
6e68d046333,1568375005,"Enlightened Enterprises, LLC",CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,6-Dec-05,2006,9,2.0,1,9,0,1,Y,N,28-Feb-06,"$70,068.00 ",$0.00 ,1
